rep,fold,seed,arm,n_test,auc,ap,acc,f1,rely_img,rely_tab,auc_img_shuf,auc_tab_shuf,best_epoch,epochs_run
1,3,2,cross_a2b,46,0.6726726726726727,0.8710804409461397,0.7608695652173914,0.8493150684931506,0.0030030030030029,0.1231231231231231,0.6696696696696698,0.5495495495495496,1,16
1,3,0,img,46,0.6816816816816818,0.8697413670304646,0.782608695652174,0.8611111111111112,,,,,10,25
1,3,1,img,46,0.7777777777777778,0.9061326470783456,0.8695652173913043,0.9230769230769232,,,,,13,28
1,3,2,img,46,0.6996996996996998,0.8969631093032275,0.7608695652173914,0.8450704225352113,,,,,9,24
1,3,0,tab,46,0.6666666666666667,0.8793635527748607,0.7608695652173914,0.8533333333333334,,,,,3,18
1,3,1,tab,46,0.6726726726726726,0.8794737103757551,0.7608695652173914,0.8533333333333334,,,,,5,20
1,3,2,tab,46,0.6486486486486487,0.8672852099830262,0.6956521739130435,0.8055555555555556,,,,,2,17
1,4,0,concat,45,0.7837837837837838,0.9444226301371024,0.8222222222222222,0.8974358974358975,0.0337837837837837,0.1891891891891892,0.75,0.5945945945945945,1,16
1,4,1,concat,45,0.7635135135135135,0.9434636662417856,0.7333333333333333,0.8235294117647058,-0.0067567567567566,0.1858108108108107,0.7702702702702702,0.5777027027027027,1,16
1,4,2,concat,45,0.7837837837837838,0.94704169145512,0.6888888888888889,0.7878787878787878,-0.0067567567567567,0.1959459459459459,0.7905405405405406,0.5878378378378378,1,16
1,4,0,concat_wide,45,0.7297297297297297,0.9321486244065724,0.7777777777777778,0.8648648648648649,0.0067567567567566,0.1993243243243242,0.722972972972973,0.5304054054054055,2,17
1,4,1,concat_wide,45,0.7905405405405406,0.9503780340726252,0.6222222222222222,0.7301587301587301,0.0304054054054054,0.2702702702702703,0.7601351351351351,0.5202702702702703,1,16
1,4,2,concat_wide,45,0.777027027027027,0.9445812534835633,0.7555555555555555,0.8405797101449275,0.0371621621621621,0.1824324324324323,0.7398648648648648,0.5945945945945946,1,16
1,4,0,cross,45,0.6925675675675675,0.885334551249418,0.7777777777777778,0.8611111111111112,0.0033783783783782,0.3513513513513513,0.6891891891891893,0.3412162162162162,4,19
1,4,1,cross,45,0.7128378378378378,0.8870098254012846,0.7555555555555555,0.8450704225352113,0.0,0.3783783783783783,0.7128378378378378,0.3344594594594595,4,19
1,4,2,cross,45,0.7702702702702703,0.942062773595436,0.7333333333333333,0.8333333333333334,0.0067567567567567,0.3918918918918919,0.7635135135135135,0.3783783783783783,2,17
1,4,0,cross_a2b,45,0.7331081081081081,0.9072545637242428,0.7777777777777778,0.8611111111111112,0.0304054054054053,0.4594594594594595,0.7027027027027027,0.2736486486486486,21,22
1,4,1,cross_a2b,45,0.7297297297297298,0.919363459875026,0.8,0.8732394366197183,0.0168918918918919,0.5000000000000001,0.7128378378378378,0.2297297297297297,10,25
1,4,2,cross_a2b,45,0.793918918918919,0.937524904694664,0.8,0.8695652173913043,0.0439189189189189,0.4087837837837838,0.75,0.3851351351351351,5,20
1,4,0,img,45,0.6351351351351351,0.8968903304233937,0.8444444444444444,0.9113924050632912,,,,,2,17
1,4,1,img,45,0.6655405405405406,0.9123759133305828,0.7555555555555555,0.8493150684931506,,,,,6,21
1,4,2,img,45,0.6047297297297297,0.8579496994897358,0.5333333333333333,0.6440677966101694,,,,,2,17
1,4,0,tab,45,0.7263513513513513,0.8969969494146101,0.8,0.8695652173913043,,,,,29,44
1,4,1,tab,45,0.7195945945945946,0.9342282218562594,0.7111111111111111,0.8169014084507042,,,,,3,18
1,4,2,tab,45,0.7567567567567567,0.9452378407657752,0.6444444444444445,0.7575757575757576,,,,,1,16
2,0,0,concat,46,0.7664473684210527,0.9134726994476264,0.782608695652174,0.8648648648648649,0.0032894736842105,0.2138157894736843,0.7631578947368421,0.5526315789473684,12,27
2,0,1,concat,46,0.7927631578947368,0.9228734888417184,0.8695652173913043,0.9230769230769232,-0.0082236842105263,0.1217105263157894,0.8009868421052632,0.6710526315789473,11,26
2,0,2,concat,46,0.7697368421052632,0.9099999362021656,0.8695652173913043,0.9230769230769232,0.0082236842105263,0.1578947368421053,0.7615131578947368,0.6118421052631579,6,21
2,0,0,concat_wide,46,0.774671052631579,0.9203093325607874,0.8478260869565217,0.9090909090909092,-0.0032894736842105,0.1990131578947369,0.7779605263157895,0.575657894736842,5,20
2,0,1,concat_wide,46,0.7911184210526315,0.921954322348266,0.8043478260869565,0.8831168831168831,0.0016447368421051,0.1858552631578947,0.7894736842105263,0.6052631578947368,4,19
2,0,2,concat_wide,46,0.7861842105263157,0.9174047416226652,0.8043478260869565,0.88,-0.0065789473684211,0.194078947368421,0.7927631578947368,0.5921052631578947,5,20
2,0,0,cross,46,0.7467105263157895,0.9298613667196892,0.7608695652173914,0.8450704225352113,0.0328947368421053,0.0657894736842105,0.7138157894736842,0.680921052631579,1,16
2,0,1,cross,46,0.7532894736842105,0.8881045570534624,0.8043478260869565,0.88,0.0164473684210526,0.1809210526315788,0.7368421052631579,0.5723684210526316,2,17
2,0,2,cross,46,0.7467105263157895,0.9059624901717014,0.8043478260869565,0.8831168831168831,0.0164473684210526,0.1710526315789474,0.7302631578947368,0.575657894736842,2,17
2,0,0,cross_a2b,46,0.7763157894736843,0.913153592686022,0.7608695652173914,0.8493150684931506,0.0131578947368422,0.1776315789473685,0.763157894736842,0.5986842105263157,1,16
2,0,1,cross_a2b,46,0.7861842105263158,0.909337296176164,0.7608695652173914,0.8493150684931506,0.0065789473684211,0.2236842105263158,0.7796052631578947,0.5625,2,17
2,0,2,cross_a2b,46,0.6990131578947368,0.8709136167886214,0.782608695652174,0.8648648648648649,-0.0016447368421053,0.1200657894736841,0.7006578947368421,0.5789473684210527,9,24
2,0,0,img,46,0.7368421052631579,0.9391164301297308,0.6956521739130435,0.8055555555555556,,,,,8,23
2,0,1,img,46,0.7335526315789473,0.9153135928196504,0.8478260869565217,0.9156626506024096,,,,,14,29
2,0,2,img,46,0.7236842105263157,0.9236327896119652,0.8043478260869565,0.8860759493670886,,,,,33,48
2,0,0,tab,46,0.756578947368421,0.9104529936692276,0.8478260869565217,0.9090909090909092,,,,,8,23
2,0,1,tab,46,0.7894736842105263,0.9191301036739749,0.8260869565217391,0.8947368421052632,,,,,7,22
2,0,2,tab,46,0.7697368421052632,0.909484510401228,0.8043478260869565,0.88,,,,,5,20
2,1,0,concat,46,0.8378378378378378,0.9524210643851831,0.8478260869565217,0.9041095890410958,0.0,0.1861861861861861,0.8378378378378378,0.6516516516516517,2,17
2,1,1,concat,46,0.885885885885886,0.964849623687156,0.8913043478260869,0.935064935064935,0.003003003003003,0.2552552552552554,0.882882882882883,0.6306306306306306,49,64
2,1,2,concat,46,0.8588588588588589,0.9596382694641928,0.8478260869565217,0.9066666666666666,0.0210210210210211,0.1651651651651652,0.8378378378378378,0.6936936936936937,9,24
2,1,0,concat_wide,46,0.882882882882883,0.9674692212937012,0.8695652173913043,0.918918918918919,0.0210210210210211,0.2552552552552554,0.8618618618618619,0.6276276276276276,6,21
2,1,1,concat_wide,46,0.912912912912913,0.9773165252004384,0.8913043478260869,0.9315068493150684,0.0,0.3273273273273274,0.912912912912913,0.5855855855855856,17,32
2,1,2,concat_wide,46,0.882882882882883,0.96939836678604,0.8695652173913043,0.9230769230769232,0.003003003003003,0.2912912912912914,0.8798798798798799,0.5915915915915916,21,36
2,1,0,cross,46,0.8048048048048049,0.9377936006777696,0.8260869565217391,0.8947368421052632,-0.015015015015015,0.3123123123123124,0.8198198198198199,0.4924924924924925,16,31
2,1,1,cross,46,0.921921921921922,0.981900511002678,0.8260869565217391,0.8918918918918919,0.018018018018018,0.3993993993993994,0.903903903903904,0.5225225225225226,12,27
2,1,2,cross,46,0.7957957957957958,0.9429481390892565,0.8478260869565217,0.9066666666666666,-0.0210210210210209,0.2552552552552553,0.8168168168168168,0.5405405405405406,13,28
2,1,0,cross_a2b,46,0.912912912912913,0.9772309656207372,0.8695652173913043,0.918918918918919,0.0210210210210211,0.3963963963963964,0.8918918918918919,0.5165165165165165,27,42
2,1,1,cross_a2b,46,0.918918918918919,0.9808043749957188,0.8913043478260869,0.9315068493150684,0.0030030030030029,0.4144144144144144,0.915915915915916,0.5045045045045046,28,43
2,1,2,cross_a2b,46,0.8348348348348348,0.9573837803100675,0.782608695652174,0.8611111111111112,0.0120120120120118,0.2222222222222221,0.8228228228228229,0.6126126126126127,27,42
2,1,0,img,46,0.7477477477477478,0.9297216711282352,0.8043478260869565,0.8888888888888888,,,,,19,34
2,1,1,img,46,0.7747747747747749,0.9419543342758436,0.717391304347826,0.8059701492537313,,,,,1,16
2,1,2,img,46,0.8558558558558558,0.9664839333839728,0.7608695652173914,0.8607594936708861,,,,,26,41
2,1,0,tab,46,0.8288288288288288,0.9398633556338256,0.8260869565217391,0.8918918918918919,,,,,26,41
2,1,1,tab,46,0.8618618618618619,0.9563983203010992,0.8478260869565217,0.9041095890410958,,,,,4,19
2,1,2,tab,46,0.8648648648648649,0.9612450371358364,0.8260869565217391,0.8888888888888888,,,,,3,18
2,2,0,concat,46,0.6066066066066067,0.8698611959469995,0.6956521739130435,0.8,0.0510510510510511,-0.096096096096096,0.5555555555555556,0.7027027027027027,2,17
2,2,1,concat,46,0.6036036036036037,0.8714129887734035,0.7608695652173914,0.8571428571428571,0.063063063063063,-0.099099099099099,0.5405405405405406,0.7027027027027027,1,16
2,2,2,concat,46,0.5525525525525525,0.8563992808390091,0.6956521739130435,0.8,0.045045045045045,-0.1771771771771771,0.5075075075075075,0.7297297297297297,1,16
2,2,0,concat_wide,46,0.6096096096096096,0.8705007740939892,0.717391304347826,0.8169014084507042,0.09009009009009,-0.1711711711711711,0.5195195195195196,0.7807807807807807,1,16
2,2,1,concat_wide,46,0.5495495495495496,0.8275226534429045,0.782608695652174,0.875,0.027027027027027,-0.141141141141141,0.5225225225225225,0.6906906906906907,1,16
2,2,2,concat_wide,46,0.5855855855855856,0.8565941498267358,0.7391304347826086,0.8333333333333334,0.066066066066066,-0.1501501501501501,0.5195195195195196,0.7357357357357357,1,16
2,2,0,cross,46,0.6486486486486487,0.8703295011888792,0.717391304347826,0.821917808219178,0.0570570570570571,0.063063063063063,0.5915915915915916,0.5855855855855856,13,28
2,2,1,cross,46,0.6036036036036037,0.8725411732172714,0.7608695652173914,0.8533333333333334,0.0360360360360361,-0.117117117117117,0.5675675675675675,0.7207207207207207,1,16
2,2,2,cross,46,0.5555555555555556,0.8322040519999403,0.717391304347826,0.821917808219178,0.015015015015015,-0.087087087087087,0.5405405405405406,0.6426426426426426,2,17
2,2,0,cross_a2b,46,0.6696696696696697,0.8885291833358109,0.8478260869565217,0.9090909090909092,0.003003003003003,0.054054054054054,0.6666666666666666,0.6156156156156156,1,16
2,2,1,cross_a2b,46,0.6006006006006006,0.862031812021036,0.717391304347826,0.821917808219178,0.033033033033033,-0.054054054054054,0.5675675675675675,0.6546546546546547,1,16
2,2,2,cross_a2b,46,0.6156156156156156,0.8716073727085369,0.717391304347826,0.821917808219178,0.03003003003003,-0.063063063063063,0.5855855855855856,0.6786786786786787,1,16
2,2,0,img,46,0.6816816816816818,0.8743549839346418,0.6739130434782609,0.7692307692307693,,,,,8,23
2,2,1,img,46,0.6426426426426427,0.865483176873733,0.8260869565217391,0.902439024390244,,,,,2,17
2,2,2,img,46,0.6516516516516517,0.867921154259875,0.7608695652173914,0.8450704225352113,,,,,24,39
2,2,0,tab,46,0.5465465465465466,0.814838064347575,0.6086956521739131,0.7352941176470589,,,,,2,17
2,2,1,tab,46,0.5705705705705706,0.8376159883854155,0.6739130434782609,0.782608695652174,,,,,1,16
2,2,2,tab,46,0.5375375375375375,0.8212539545671409,0.6739130434782609,0.7887323943661971,,,,,2,17
2,3,0,concat,46,0.7477477477477478,0.9237781824612312,0.6956521739130435,0.7941176470588235,0.066066066066066,0.087087087087087,0.6816816816816818,0.6606606606606608,2,17
2,3,1,concat,46,0.7207207207207208,0.9249453829730624,0.7608695652173914,0.8533333333333334,0.036036036036036,0.3063063063063064,0.6846846846846848,0.4144144144144144,21,36
2,3,2,concat,46,0.7057057057057057,0.9115968516799036,0.7608695652173914,0.8533333333333334,0.045045045045045,0.138138138138138,0.6606606606606606,0.5675675675675677,8,23
2,3,0,concat_wide,46,0.7087087087087087,0.9182587973536164,0.7608695652173914,0.8571428571428571,0.048048048048048,0.1531531531531531,0.6606606606606606,0.5555555555555556,6,21
2,3,1,concat_wide,46,0.7027027027027027,0.9160890899951708,0.7608695652173914,0.8493150684931506,0.018018018018018,0.3303303303303303,0.6846846846846847,0.3723723723723724,14,29
2,3,2,concat_wide,46,0.7507507507507507,0.933206484043552,0.8043478260869565,0.8767123287671232,0.0060060060060058,0.3033033033033032,0.7447447447447448,0.4474474474474474,19,34
2,3,0,cross,46,0.6996996996996998,0.9040007323285266,0.717391304347826,0.8059701492537313,0.048048048048048,0.0750750750750751,0.6516516516516517,0.6246246246246246,2,16
2,3,1,cross,46,0.7087087087087087,0.8886666812491018,0.782608695652174,0.8717948717948718,0.003003003003003,0.3393393393393393,0.7057057057057057,0.3693693693693693,5,20
